Frame,middle,rear,left_front,left_hind,head,right_hind,right_front
840.25,"(10.25, 4037.75)","(18.25, 3980.75)","(-35.50, 4035.75)","(-38.25, 3982.00)","(2.00, 4082.25)","(47.79, 3942.83)","(53.25, 4078.00)"
840.5,"(9.50, 4038.50)","(17.50, 3982.50)","(-37.00, 4039.50)","(-38.50, 3982.00)","(0.00, 4083.50)","(48.59, 3945.66)","(52.50, 4078.00)"
840.75,"(8.75, 4039.25)","(16.75, 3984.25)","(-38.50, 4043.25)","(-38.75, 3982.00)","(-2.00, 4084.75)","(49.38, 3948.50)","(51.75, 4078.00)"
841.0,"(8.00, 4040.00)","(16.00, 3986.00)","(-40.00, 4047.00)","(-39.00, 3982.00)","(-4.00, 4086.00)","(50.17, 3951.33)","(51.00, 4078.00)"
841.25,"(9.00, 4041.50)","(16.50, 3987.17)","(-41.50, 4050.00)","(-38.75, 3982.00)","(-4.00, 4087.00)","(51.13, 3954.00)","(50.25, 4078.00)"
841.5,"(10.00, 4043.00)","(17.00, 3988.34)","(-43.00, 4053.00)","(-38.50, 3982.00)","(-4.00, 4088.00)","(52.09, 3956.66)","(49.50, 4078.00)"
841.75,"(11.00, 4044.50)","(17.50, 3989.50)","(-44.50, 4056.00)","(-38.25, 3982.00)","(-4.00, 4089.00)","(53.04, 3959.33)","(48.75, 4078.00)"
842.0,"(12.00, 4046.00)","(18.00, 3990.67)","(-46.00, 4059.00)","(-38.00, 3982.00)","(-4.00, 4090.00)","(54.00, 3962.00)","(48.00, 4078.00)"
842.25,"(12.00, 4046.00)","(18.50, 3991.84)","(-46.00, 4059.00)","(-37.50, 3982.00)","(-4.00, 4090.00)","(54.00, 3962.00)","(48.00, 4078.00)"
842.5,"(12.00, 4046.00)","(19.00, 3993.00)","(-46.00, 4059.00)","(-37.00, 3982.00)","(-4.00, 4090.00)","(54.00, 3962.00)","(48.00, 4078.00)"
842.75,"(12.00, 4046.00)","(19.50, 3994.16)","(-46.00, 4059.00)","(-36.50, 3982.00)","(-4.00, 4090.00)","(54.00, 3962.00)","(48.00, 4078.00)"
843.0,"(12.00, 4046.00)","(20.00, 3995.33)","(-46.00, 4059.00)","(-36.00, 3982.00)","(-4.00, 4090.00)","(54.00, 3962.00)","(48.00, 4078.00)"
843.25,"(11.50, 4047.50)","(20.50, 3996.50)","(-46.00, 4061.25)","(-37.00, 3981.50)","(-3.00, 4091.50)","(54.05, 3966.85)","(47.00, 4078.00)"
843.5,"(11.00, 4049.00)","(21.00, 3997.66)","(-46.00, 4063.50)","(-38.00, 3981.00)","(-2.00, 4093.00)","(54.09, 3971.69)","(46.00, 4078.00)"
843.75,"(10.50, 4050.50)","(21.50, 3998.83)","(-46.00, 4065.75)","(-39.00, 3980.50)","(-1.00, 4094.50)","(54.14, 3976.54)","(45.00, 4078.00)"
844.0,"(10.00, 4052.00)","(22.00, 4000.00)","(-46.00, 4068.00)","(-40.00, 3980.00)","(0.00, 4096.00)","(54.19, 3981.39)","(44.00, 4078.00)"
844.25,"(7.50, 4053.50)","(21.50, 4001.50)","(-47.12, 4072.38)","(-39.50, 3980.00)","(1.50, 4098.00)","(54.64, 3989.54)","(44.50, 4077.00)"
844.5,"(5.00, 4055.00)","(21.00, 4003.00)","(-48.25, 4076.75)","(-39.00, 3980.00)","(3.00, 4100.00)","(55.09, 3997.69)","(45.00, 4076.00)"
844.75,"(2.50, 4056.50)","(20.50, 4004.50)","(-49.38, 4081.12)","(-38.50, 3980.00)","(4.50, 4102.00)","(55.55, 4005.85)","(45.50, 4075.00)"
845.0,"(0.00, 4058.00)","(20.00, 4006.00)","(-50.50, 4085.50)","(-38.00, 3980.00)","(6.00, 4104.00)","(56.00, 4014.00)","(46.00, 4074.00)"
845.25,"(0.00, 4060.00)","(19.25, 4008.50)","(-52.38, 4091.12)","(-37.50, 3980.25)","(6.00, 4105.50)","(57.50, 4010.00)","(45.00, 4073.50)"
845.5,"(0.00, 4062.00)","(18.50, 4011.00)","(-54.25, 4096.75)","(-37.00, 3980.50)","(6.00, 4107.00)","(59.00, 4006.00)","(44.00, 4073.00)"
845.75,"(0.00, 4064.00)","(17.75, 4013.50)","(-56.12, 4102.38)","(-36.50, 3980.75)","(6.00, 4108.50)","(60.50, 4002.00)","(43.00, 4072.50)"
846.0,"(0.00, 4066.00)","(17.00, 4016.00)","(-58.00, 4108.00)","(-36.00, 3981.00)","(6.00, 4110.00)","(62.00, 3998.00)","(42.00, 4072.00)"
846.25,"(-0.50, 4067.75)","(17.25, 4017.50)","(-56.19, 4109.40)","(-37.00, 3980.75)","(5.50, 4111.50)","(62.25, 4002.50)","(41.50, 4072.00)"
846.5,"(-1.00, 4069.50)","(17.50, 4019.00)","(-54.38, 4110.79)","(-38.00, 3980.50)","(5.00, 4113.00)","(62.50, 4007.00)","(41.00, 4072.00)"
846.75,"(-1.50, 4071.25)","(17.75, 4020.50)","(-52.56, 4112.18)","(-39.00, 3980.25)","(4.50, 4114.50)","(62.75, 4011.50)","(40.50, 4072.00)"
847.0,"(-2.00, 4073.00)","(18.00, 4022.00)","(-50.75, 4113.58)","(-40.00, 3980.00)","(4.00, 4116.00)","(63.00, 4016.00)","(40.00, 4072.00)"
847.25,"(-1.75, 4075.00)","(17.25, 4024.75)","(-50.06, 4121.68)","(-39.50, 3981.00)","(4.50, 4117.50)","(64.75, 4019.00)","(38.50, 4071.50)"
847.5,"(-1.50, 4077.00)","(16.50, 4027.50)","(-49.38, 4129.79)","(-39.00, 3982.00)","(5.00, 4119.00)","(66.50, 4022.00)","(37.00, 4071.00)"
847.75,"(-1.25, 4079.00)","(15.75, 4030.25)","(-48.69, 4137.90)","(-38.50, 3983.00)","(5.50, 4120.50)","(68.25, 4025.00)","(35.50, 4070.50)"
848.0,"(-1.00, 4081.00)","(15.00, 4033.00)","(-48.00, 4146.00)","(-38.00, 3984.00)","(6.00, 4122.00)","(70.00, 4028.00)","(34.00, 4070.00)"
848.25,"(-1.00, 4081.00)","(15.25, 4031.75)","(-48.00, 4146.00)","(-38.00, 3984.00)","(6.00, 4122.00)","(70.00, 4028.00)","(34.00, 4070.00)"
848.5,"(-1.00, 4081.00)","(15.50, 4030.50)","(-48.00, 4146.00)","(-38.00, 3984.00)","(6.00, 4122.00)","(70.00, 4028.00)","(34.00, 4070.00)"
848.75,"(-1.00, 4081.00)","(15.75, 4029.25)","(-48.00, 4146.00)","(-38.00, 3984.00)","(6.00, 4122.00)","(70.00, 4028.00)","(34.00, 4070.00)"
849.0,"(-1.00, 4081.00)","(16.00, 4028.00)","(-48.00, 4146.00)","(-38.00, 3984.00)","(6.00, 4122.00)","(70.00, 4028.00)","(34.00, 4070.00)"
849.25,"(-1.25, 4081.75)","(16.00, 4030.00)","(-48.00, 4148.50)","(-38.50, 3984.00)","(6.00, 4123.00)","(72.00, 4031.50)","(32.25, 4070.00)"
849.5,"(-1.50, 4082.50)","(16.00, 4032.00)","(-48.00, 4151.00)","(-39.00, 3984.00)","(6.00, 4124.00)","(74.00, 4035.00)","(30.50, 4070.00)"
849.75,"(-1.75, 4083.25)","(16.00, 4034.00)","(-48.00, 4153.50)","(-39.50, 3984.00)","(6.00, 4125.00)","(76.00, 4038.50)","(28.75, 4070.00)"
850.0,"(-2.00, 4084.00)","(16.00, 4036.00)","(-48.00, 4156.00)","(-40.00, 3984.00)","(6.00, 4126.00)","(78.00, 4042.00)","(27.00, 4070.00)"
850.25,"(-2.50, 4085.25)","(15.00, 4035.50)","(-46.25, 4158.50)","(-39.00, 3985.00)","(6.50, 4127.50)","(74.71, 4043.33)","(26.75, 4071.75)"
850.5,"(-3.00, 4086.50)","(14.00, 4035.00)","(-44.50, 4161.00)","(-38.00, 3986.00)","(7.00, 4129.00)","(71.41, 4044.66)","(26.50, 4073.50)"
850.75,"(-3.50, 4087.75)","(13.00, 4034.50)","(-42.75, 4163.50)","(-37.00, 3987.00)","(7.50, 4130.50)","(68.12, 4046.00)","(26.25, 4075.25)"
851.0,"(-4.00, 4089.00)","(12.00, 4034.00)","(-41.00, 4166.00)","(-36.00, 3988.00)","(8.00, 4132.00)","(64.83, 4047.33)","(26.00, 4077.00)"
851.25,"(-2.50, 4090.75)","(11.25, 4035.25)","(-39.75, 4170.00)","(-36.00, 3989.50)","(8.50, 4134.50)","(63.62, 4051.50)","(30.75, 4078.50)"
851.5,"(-1.00, 4092.50)","(10.50, 4036.50)","(-38.50, 4174.00)","(-36.00, 3991.00)","(9.00, 4137.00)","(62.41, 4055.66)","(35.50, 4080.00)"
851.75,"(0.50, 4094.25)","(9.75, 4037.75)","(-37.25, 4178.00)","(-36.00, 3992.50)","(9.50, 4139.50)","(61.21, 4059.83)","(40.25, 4081.50)"
852.0,"(2.00, 4096.00)","(9.00, 4039.00)","(-36.00, 4182.00)","(-36.00, 3994.00)","(10.00, 4142.00)","(60.00, 4064.00)","(45.00, 4083.00)"
852.25,"(1.00, 4097.00)","(8.25, 4040.25)","(-36.00, 4182.25)","(-35.25, 3996.00)","(10.50, 4143.00)","(60.00, 4064.00)","(45.25, 4083.25)"
852.5,"(0.00, 4098.00)","(7.50, 4041.50)","(-36.00, 4182.50)","(-34.50, 3998.00)","(11.00, 4144.00)","(60.00, 4064.00)","(45.50, 4083.50)"
852.75,"(-1.00, 4099.00)","(6.75, 4042.75)","(-36.00, 4182.75)","(-33.75, 4000.00)","(11.50, 4145.00)","(60.00, 4064.00)","(45.75, 4083.75)"
853.0,"(-2.00, 4100.00)","(6.00, 4044.00)","(-36.00, 4183.00)","(-33.00, 4002.00)","(12.00, 4146.00)","(60.00, 4064.00)","(46.00, 4084.00)"
853.25,"(-1.50, 4102.50)","(5.00, 4046.00)","(-37.00, 4182.75)","(-32.75, 4003.00)","(13.75, 4148.50)","(58.50, 4064.00)","(45.25, 4086.50)"
853.5,"(-1.00, 4105.00)","(4.00, 4048.00)","(-38.00, 4182.50)","(-32.50, 4004.00)","(15.50, 4151.00)","(57.00, 4064.00)","(44.50, 4089.00)"
853.75,"(-0.50, 4107.50)","(3.00, 4050.00)","(-39.00, 4182.25)","(-32.25, 4005.00)","(17.25, 4153.50)","(55.50, 4064.00)","(43.75, 4091.50)"
854.0,"(0.00, 4110.00)","(2.00, 4052.00)","(-40.00, 4182.00)","(-32.00, 4006.00)","(19.00, 4156.00)","(54.00, 4064.00)","(43.00, 4094.00)"
854.25,"(1.50, 4111.25)","(3.50, 4055.00)","(-40.00, 4182.00)","(-30.75, 4008.00)","(17.75, 4157.00)","(52.75, 4065.08)","(43.00, 4095.50)"
854.5,"(3.00, 4112.50)","(5.00, 4058.00)","(-40.00, 4182.00)","(-29.50, 4010.00)","(16.50, 4158.00)","(51.50, 4066.16)","(43.00, 4097.00)"
854.75,"(4.50, 4113.75)","(6.50, 4061.00)","(-40.00, 4182.00)","(-28.25, 4012.00)","(15.25, 4159.00)","(50.25, 4067.25)","(43.00, 4098.50)"
855.0,"(6.00, 4115.00)","(8.00, 4064.00)","(-40.00, 4182.00)","(-27.00, 4014.00)","(14.00, 4160.00)","(49.00, 4068.33)","(43.00, 4100.00)"
855.25,"(6.00, 4115.00)","(8.00, 4064.00)","(-40.00, 4182.00)","(-27.00, 4014.00)","(14.00, 4160.00)","(45.25, 4069.75)","(43.00, 4100.00)"
855.5,"(6.00, 4115.00)","(8.00, 4064.00)","(-40.00, 4182.00)","(-27.00, 4014.00)","(14.00, 4160.00)","(41.50, 4071.16)","(43.00, 4100.00)"
855.75,"(6.00, 4115.00)","(8.00, 4064.00)","(-40.00, 4182.00)","(-27.00, 4014.00)","(14.00, 4160.00)","(37.75, 4072.58)","(43.00, 4100.00)"
856.0,"(6.00, 4115.00)","(8.00, 4064.00)","(-40.00, 4182.00)","(-27.00, 4014.00)","(14.00, 4160.00)","(34.00, 4074.00)","(43.00, 4100.00)"
856.25,"(5.75, 4115.75)","(7.38, 4064.75)","(-38.50, 4182.25)","(-27.75, 4015.00)","(14.00, 4161.00)","(38.50, 4073.00)","(43.25, 4100.50)"
856.5,"(5.50, 4116.50)","(6.75, 4065.50)","(-37.00, 4182.50)","(-28.50, 4016.00)","(14.00, 4162.00)","(43.00, 4072.00)","(43.50, 4101.00)"
856.75,"(5.25, 4117.25)","(6.12, 4066.25)","(-35.50, 4182.75)","(-29.25, 4017.00)","(14.00, 4163.00)","(47.50, 4071.00)","(43.75, 4101.50)"
857.0,"(5.00, 4118.00)","(5.50, 4067.00)","(-34.00, 4183.00)","(-30.00, 4018.00)","(14.00, 4164.00)","(52.00, 4070.00)","(44.00, 4102.00)"
857.25,"(7.00, 4119.50)","(4.88, 4067.75)","(-34.00, 4183.00)","(-31.00, 4020.00)","(14.75, 4166.00)","(52.25, 4069.50)","(43.75, 4103.50)"
857.5,"(9.00, 4121.00)","(4.25, 4068.50)","(-34.00, 4183.00)","(-32.00, 4022.00)","(15.50, 4168.00)","(52.50, 4069.00)","(43.50, 4105.00)"
857.75,"(11.00, 4122.50)","(3.62, 4069.25)","(-34.00, 4183.00)","(-33.00, 4024.00)","(16.25, 4170.00)","(52.75, 4068.50)","(43.25, 4106.50)"
858.0,"(13.00, 4124.00)","(3.00, 4070.00)","(-34.00, 4183.00)","(-34.00, 4026.00)","(17.00, 4172.00)","(53.00, 4068.00)","(43.00, 4108.00)"
858.25,"(13.25, 4125.25)","(3.25, 4072.00)","(-35.00, 4182.75)","(-34.00, 4028.50)","(18.00, 4173.25)","(52.75, 4067.75)","(44.75, 4112.96)"
858.5,"(13.50, 4126.50)","(3.50, 4074.00)","(-36.00, 4182.50)","(-34.00, 4031.00)","(19.00, 4174.50)","(52.50, 4067.50)","(46.50, 4117.91)"
858.75,"(13.75, 4127.75)","(3.75, 4076.00)","(-37.00, 4182.25)","(-34.00, 4033.50)","(20.00, 4175.75)","(52.25, 4067.25)","(48.25, 4122.87)"
859.0,"(14.00, 4129.00)","(4.00, 4078.00)","(-38.00, 4182.00)","(-34.00, 4036.00)","(21.00, 4177.00)","(52.00, 4067.00)","(50.00, 4127.83)"
859.25,"(14.00, 4130.50)","(4.25, 4079.50)","(-38.00, 4182.50)","(-35.00, 4039.00)","(19.25, 4179.25)","(52.50, 4066.00)","(52.50, 4134.12)"
859.5,"(14.00, 4132.00)","(4.50, 4081.00)","(-38.00, 4183.00)","(-36.00, 4042.00)","(17.50, 4181.50)","(53.00, 4065.00)","(55.00, 4140.41)"
859.75,"(14.00, 4133.50)","(4.75, 4082.50)","(-38.00, 4183.50)","(-37.00, 4045.00)","(15.75, 4183.75)","(53.50, 4064.00)","(57.50, 4146.71)"
860.0,"(14.00, 4135.00)","(5.00, 4084.00)","(-38.00, 4184.00)","(-38.00, 4048.00)","(14.00, 4186.00)","(54.00, 4063.00)","(60.00, 4153.00)"
860.25,"(14.50, 4136.75)","(6.75, 4086.00)","(-38.00, 4184.00)","(-39.00, 4050.33)","(14.75, 4188.00)","(53.50, 4063.25)","(60.00, 4156.25)"
860.5,"(15.00, 4138.50)","(8.50, 4088.00)","(-38.00, 4184.00)","(-40.00, 4052.66)","(15.50, 4190.00)","(53.00, 4063.50)","(60.00, 4159.50)"
860.75,"(15.50, 4140.25)","(10.25, 4090.00)","(-38.00, 4184.00)","(-41.00, 4055.00)","(16.25, 4192.00)","(52.50, 4063.75)","(60.00, 4162.75)"
861.0,"(16.00, 4142.00)","(12.00, 4092.00)","(-38.00, 4184.00)","(-42.00, 4057.33)","(17.00, 4194.00)","(52.00, 4064.00)","(60.00, 4166.00)"
861.25,"(16.00, 4142.00)","(12.00, 4092.00)","(-38.00, 4184.00)","(-43.00, 4061.00)","(17.00, 4194.00)","(52.00, 4064.00)","(60.00, 4166.00)"
861.5,"(16.00, 4142.00)","(12.00, 4092.00)","(-38.00, 4184.00)","(-44.00, 4064.66)","(17.00, 4194.00)","(52.00, 4064.00)","(60.00, 4166.00)"
861.75,"(16.00, 4142.00)","(12.00, 4092.00)","(-38.00, 4184.00)","(-45.00, 4068.33)","(17.00, 4194.00)","(52.00, 4064.00)","(60.00, 4166.00)"
862.0,"(16.00, 4142.00)","(12.00, 4092.00)","(-38.00, 4184.00)","(-46.00, 4072.00)","(17.00, 4194.00)","(52.00, 4064.00)","(60.00, 4166.00)"
862.25,"(16.50, 4145.00)","(12.00, 4092.50)","(-38.00, 4184.00)","(-48.00, 4076.50)","(16.00, 4195.00)","(51.00, 4064.50)","(62.50, 4170.00)"
862.5,"(17.00, 4148.00)","(12.00, 4093.00)","(-38.00, 4184.00)","(-50.00, 4081.00)","(15.00, 4196.00)","(50.00, 4065.00)","(65.00, 4174.00)"
862.75,"(17.50, 4151.00)","(12.00, 4093.50)","(-38.00, 4184.00)","(-52.00, 4085.50)","(14.00, 4197.00)","(49.00, 4065.50)","(67.50, 4178.00)"
863.0,"(18.00, 4154.00)","(12.00, 4094.00)","(-38.00, 4184.00)","(-54.00, 4090.00)","(13.00, 4198.00)","(48.00, 4066.00)","(70.00, 4182.00)"
863.25,"(18.50, 4155.50)","(12.00, 4094.50)","(-37.50, 4183.75)","(-53.00, 4093.50)","(12.75, 4199.50)","(49.00, 4066.50)","(70.00, 4187.00)"
863.5,"(19.00, 4157.00)","(12.00, 4095.00)","(-37.00, 4183.50)","(-52.00, 4097.00)","(12.50, 4201.00)","(50.00, 4067.00)","(70.00, 4192.00)"
863.75,"(19.50, 4158.50)","(12.00, 4095.50)","(-36.50, 4183.25)","(-51.00, 4100.50)","(12.25, 4202.50)","(51.00, 4067.50)","(70.00, 4197.00)"
864.0,"(20.00, 4160.00)","(12.00, 4096.00)","(-36.00, 4183.00)","(-50.00, 4104.00)","(12.00, 4204.00)","(52.00, 4068.00)","(70.00, 4202.00)"
864.25,"(19.75, 4162.00)","(11.75, 4100.00)","(-35.50, 4183.00)","(-51.50, 4107.50)","(12.25, 4206.50)","(52.00, 4067.75)","(69.50, 4206.25)"
864.5,"(19.50, 4164.00)","(11.50, 4104.00)","(-35.00, 4183.00)","(-53.00, 4111.00)","(12.50, 4209.00)","(52.00, 4067.50)","(69.00, 4210.50)"
864.75,"(19.25, 4166.00)","(11.25, 4108.00)","(-34.50, 4183.00)","(-54.50, 4114.50)","(12.75, 4211.50)","(52.00, 4067.25)","(68.50, 4214.75)"
865.0,"(19.00, 4168.00)","(11.00, 4112.00)","(-34.00, 4183.00)","(-56.00, 4118.00)","(13.00, 4214.00)","(52.00, 4067.00)","(68.00, 4219.00)"
865.25,"(19.00, 4169.50)","(11.88, 4113.75)","(-34.75, 4183.00)","(-55.00, 4121.00)","(11.75, 4215.00)","(51.00, 4067.25)","(66.67, 4220.12)"
865.5,"(19.00, 4171.00)","(12.75, 4115.50)","(-35.50, 4183.00)","(-54.00, 4124.00)","(10.50, 4216.00)","(50.00, 4067.50)","(65.34, 4221.25)"
865.75,"(19.00, 4172.50)","(13.62, 4117.25)","(-36.25, 4183.00)","(-53.00, 4127.00)","(9.25, 4217.00)","(49.00, 4067.75)","(64.00, 4222.38)"
866.0,"(19.00, 4174.00)","(14.50, 4119.00)","(-37.00, 4183.00)","(-52.00, 4130.00)","(8.00, 4218.00)","(48.00, 4068.00)","(62.67, 4223.50)"
866.25,"(19.00, 4176.00)","(15.38, 4120.75)","(-37.25, 4183.25)","(-53.00, 4133.00)","(8.00, 4220.00)","(48.00, 4068.50)","(60.50, 4230.12)"
866.5,"(19.00, 4178.00)","(16.25, 4122.50)","(-37.50, 4183.50)","(-54.00, 4136.00)","(8.00, 4222.00)","(48.00, 4069.00)","(58.34, 4236.75)"
866.75,"(19.00, 4180.00)","(17.12, 4124.25)","(-37.75, 4183.75)","(-55.00, 4139.00)","(8.00, 4224.00)","(48.00, 4069.50)","(56.17, 4243.38)"
867.0,"(19.00, 4182.00)","(18.00, 4126.00)","(-38.00, 4184.00)","(-56.00, 4142.00)","(8.00, 4226.00)","(48.00, 4070.00)","(54.00, 4250.00)"
867.25,"(19.00, 4182.00)","(18.00, 4126.00)","(-38.00, 4184.00)","(-56.00, 4142.00)","(8.00, 4226.00)","(48.00, 4070.00)","(54.00, 4250.00)"
867.5,"(19.00, 4182.00)","(18.00, 4126.00)","(-38.00, 4184.00)","(-56.00, 4142.00)","(8.00, 4226.00)","(48.00, 4070.00)","(54.00, 4250.00)"
867.75,"(19.00, 4182.00)","(18.00, 4126.00)","(-38.00, 4184.00)","(-56.00, 4142.00)","(8.00, 4226.00)","(48.00, 4070.00)","(54.00, 4250.00)"
868.0,"(19.00, 4182.00)","(18.00, 4126.00)","(-38.00, 4184.00)","(-56.00, 4142.00)","(8.00, 4226.00)","(48.00, 4070.00)","(54.00, 4250.00)"
868.25,"(18.75, 4183.00)","(16.50, 4127.50)","(-37.00, 4186.00)","(-55.29, 4144.50)","(8.25, 4228.00)","(48.50, 4071.50)","(54.00, 4252.00)"
868.5,"(18.50, 4184.00)","(15.00, 4129.00)","(-36.00, 4188.00)","(-54.59, 4147.00)","(8.50, 4230.00)","(49.00, 4073.00)","(54.00, 4254.00)"
868.75,"(18.25, 4185.00)","(13.50, 4130.50)","(-35.00, 4190.00)","(-53.88, 4149.50)","(8.75, 4232.00)","(49.50, 4074.50)","(54.00, 4256.00)"
869.0,"(18.00, 4186.00)","(12.00, 4132.00)","(-34.00, 4192.00)","(-53.17, 4152.00)","(9.00, 4234.00)","(50.00, 4076.00)","(54.00, 4258.00)"
869.25,"(18.25, 4187.75)","(12.00, 4133.50)","(-35.00, 4192.00)","(-53.38, 4155.50)","(7.75, 4235.00)","(50.00, 4077.00)","(54.50, 4259.00)"
869.5,"(18.50, 4189.50)","(12.00, 4135.00)","(-36.00, 4192.00)","(-53.59, 4159.00)","(6.50, 4236.00)","(50.00, 4078.00)","(55.00, 4260.00)"
869.75,"(18.75, 4191.25)","(12.00, 4136.50)","(-37.00, 4192.00)","(-53.79, 4162.50)","(5.25, 4237.00)","(50.00, 4079.00)","(55.50, 4261.00)"
870.0,"(19.00, 4193.00)","(12.00, 4138.00)","(-38.00, 4192.00)","(-54.00, 4166.00)","(4.00, 4238.00)","(50.00, 4080.00)","(56.00, 4262.00)"
870.25,"(19.25, 4194.25)","(13.00, 4138.00)","(-37.50, 4193.50)","(-52.25, 4167.00)","(5.25, 4240.50)","(51.00, 4081.50)","(56.50, 4262.50)"
870.5,"(19.50, 4195.50)","(14.00, 4138.00)","(-37.00, 4195.00)","(-50.50, 4168.00)","(6.50, 4243.00)","(52.00, 4083.00)","(57.00, 4263.00)"
870.75,"(19.75, 4196.75)","(15.00, 4138.00)","(-36.50, 4196.50)","(-48.75, 4169.00)","(7.75, 4245.50)","(53.00, 4084.50)","(57.50, 4263.50)"
871.0,"(20.00, 4198.00)","(16.00, 4138.00)","(-36.00, 4198.00)","(-47.00, 4170.00)","(9.00, 4248.00)","(54.00, 4086.00)","(58.00, 4264.00)"
871.25,"(19.25, 4200.50)","(16.00, 4139.50)","(-34.50, 4199.00)","(-45.75, 4170.50)","(8.00, 4249.50)","(52.50, 4089.50)","(58.50, 4264.00)"
871.5,"(18.50, 4203.00)","(16.00, 4141.00)","(-33.00, 4200.00)","(-44.50, 4171.00)","(7.00, 4251.00)","(51.00, 4093.00)","(59.00, 4264.00)"
871.75,"(17.75, 4205.50)","(16.00, 4142.50)","(-31.50, 4201.00)","(-43.25, 4171.50)","(6.00, 4252.50)","(49.50, 4096.50)","(59.50, 4264.00)"
872.0,"(17.00, 4208.00)","(16.00, 4144.00)","(-30.00, 4202.00)","(-42.00, 4172.00)","(5.00, 4254.00)","(48.00, 4100.00)","(60.00, 4264.00)"
872.25,"(15.00, 4208.50)","(16.25, 4146.75)","(-29.00, 4202.25)","(-42.50, 4171.50)","(4.25, 4255.50)","(47.50, 4101.50)","(60.00, 4264.50)"
872.5,"(13.00, 4209.00)","(16.50, 4149.50)","(-28.00, 4202.50)","(-43.00, 4171.00)","(3.50, 4257.00)","(47.00, 4103.00)","(60.00, 4265.00)"
872.75,"(11.00, 4209.50)","(16.75, 4152.25)","(-27.00, 4202.75)","(-43.50, 4170.50)","(2.75, 4258.50)","(46.50, 4104.50)","(60.00, 4265.50)"
873.0,"(9.00, 4210.00)","(17.00, 4155.00)","(-26.00, 4203.00)","(-44.00, 4170.00)","(2.00, 4260.00)","(46.00, 4106.00)","(60.00, 4266.00)"
873.25,"(9.00, 4210.00)","(17.00, 4155.00)","(-26.00, 4203.00)","(-44.00, 4170.00)","(2.00, 4260.00)","(46.00, 4106.00)","(60.00, 4266.00)"
873.5,"(9.00, 4210.00)","(17.00, 4155.00)","(-26.00, 4203.00)","(-44.00, 4170.00)","(2.00, 4260.00)","(46.00, 4106.00)","(60.00, 4266.00)"
873.75,"(9.00, 4210.00)","(17.00, 4155.00)","(-26.00, 4203.00)","(-44.00, 4170.00)","(2.00, 4260.00)","(46.00, 4106.00)","(60.00, 4266.00)"
874.0,"(9.00, 4210.00)","(17.00, 4155.00)","(-26.00, 4203.00)","(-44.00, 4170.00)","(2.00, 4260.00)","(46.00, 4106.00)","(60.00, 4266.00)"
874.25,"(11.25, 4211.50)","(16.88, 4155.62)","(-27.00, 4204.50)","(-43.50, 4170.00)","(2.50, 4261.00)","(46.00, 4109.75)","(59.50, 4266.00)"
874.5,"(13.50, 4213.00)","(16.75, 4156.25)","(-28.00, 4206.00)","(-43.00, 4170.00)","(3.00, 4262.00)","(46.00, 4113.50)","(59.00, 4266.00)"
874.75,"(15.75, 4214.50)","(16.62, 4156.88)","(-29.00, 4207.50)","(-42.50, 4170.00)","(3.50, 4263.00)","(46.00, 4117.25)","(58.50, 4266.00)"
875.0,"(18.00, 4216.00)","(16.50, 4157.50)","(-30.00, 4209.00)","(-42.00, 4170.00)","(4.00, 4264.00)","(46.00, 4121.00)","(58.00, 4266.00)"
875.25,"(18.00, 4216.00)","(16.38, 4158.12)","(-30.00, 4209.00)","(-42.00, 4170.00)","(4.00, 4264.00)","(46.00, 4121.00)","(58.00, 4266.00)"
875.5,"(18.00, 4216.00)","(16.25, 4158.75)","(-30.00, 4209.00)","(-42.00, 4170.00)","(4.00, 4264.00)","(46.00, 4121.00)","(58.00, 4266.00)"
875.75,"(18.00, 4216.00)","(16.12, 4159.38)","(-30.00, 4209.00)","(-42.00, 4170.00)","(4.00, 4264.00)","(46.00, 4121.00)","(58.00, 4266.00)"
876.0,"(18.00, 4216.00)","(16.00, 4160.00)","(-30.00, 4209.00)","(-42.00, 4170.00)","(4.00, 4264.00)","(46.00, 4121.00)","(58.00, 4266.00)"
876.25,"(16.25, 4218.50)","(16.25, 4161.88)","(-31.50, 4211.75)","(-41.25, 4170.00)","(4.00, 4265.50)","(46.00, 4122.75)","(57.50, 4266.50)"
876.5,"(14.50, 4221.00)","(16.50, 4163.75)","(-33.00, 4214.50)","(-40.50, 4170.00)","(4.00, 4267.00)","(46.00, 4124.50)","(57.00, 4267.00)"
876.75,"(12.75, 4223.50)","(16.75, 4165.62)","(-34.50, 4217.25)","(-39.75, 4170.00)","(4.00, 4268.50)","(46.00, 4126.25)","(56.50, 4267.50)"
877.0,"(11.00, 4226.00)","(17.00, 4167.50)","(-36.00, 4220.00)","(-39.00, 4170.00)","(4.00, 4270.00)","(46.00, 4128.00)","(56.00, 4268.00)"
877.25,"(10.25, 4226.50)","(17.25, 4169.38)","(-37.50, 4224.00)","(-39.25, 4170.00)","(2.00, 4271.00)","(46.75, 4130.92)","(56.00, 4268.00)"
877.5,"(9.50, 4227.00)","(17.50, 4171.25)","(-39.00, 4228.00)","(-39.50, 4170.00)","(0.00, 4272.00)","(47.50, 4133.84)","(56.00, 4268.00)"
877.75,"(8.75, 4227.50)","(17.75, 4173.12)","(-40.50, 4232.00)","(-39.75, 4170.00)","(-2.00, 4273.00)","(48.25, 4136.75)","(56.00, 4268.00)"
